id,is_active,name,established,insured,last_updated,address,city,state,asset,deposits,ots_region,offices,offices_domestic,officies_foreign,fed_district
6870,0,First Interstate Bank of Marble Falls,1925-01-01,1934-01-01,1990-10-04,U.S. Highway 281 And Seventh Street,Marble Falls,Texas,155670,147898,West,2,,,Dallas
6871,0,Waxahachie Bank and Trust Company,1932-01-01,1934-01-01,1990-10-04,806/810 Ferris Avenue,Waxahachie,Texas,68874,66215,West,2,,,Dallas
6872,0,Farmers State Bank,1918-08-01,1934-01-01,2013-08-02,2 North Main Street,Bertram,Texas,29088,24477,West,1,,,Dallas
6873,0,Union State Bank,1907-01-19,1934-01-15,1999-02-17,700 Church Street,East Bernard,Texas,79358,66057,West,1,,,Dallas
6874,0,First State Bank of Rising Star,1909-01-01,1934-01-01,1990-10-04,West College And Anderson Streets,Rising Star,Texas,13983,13876,West,2,,,Dallas
6875,0,Wallis State Bank,1906-01-01,1934-01-01,1990-10-04,6516 North Railroad Street,Wallis,Texas,,,West,1,,,Dallas
6876,1,Enloe State Bank,1928-06-05,1934-01-01,2012-07-17,45 Texas Highway 24 North,Cooper,Texas,26616,23713,West,1,1,0,Dallas
6877,1,Peoples State Bank of Hallettsville,1929-01-18,1934-01-01,2011-06-22,116 East Third Street,Hallettsville,Texas,242842,213152,West,1,1,0,Dallas
6878,0,"Dominion Bank of the Cumberlands, National Association",1919-07-19,1934-01-01,1990-10-04,Main Street,Haysi,Virginia,262898,235128,Southeast,10,,,Atlanta
6879,0,First Virginia Bank of the Peninsula,1924-08-14,1934-01-01,1990-10-04,731 Poquoson Avenue,Poquoson,Virginia,17627,16222,Southeast,5,,,Atlanta
6880,0,United Virginia Bank of Fairfax,1929-06-30,1934-01-01,1990-10-04,515 Maple Avenue,Vienna,Virginia,107424,89612,Southeast,11,,,Atlanta
6881,1,The Peoples Bank,1920-05-03,1934-01-01,2012-04-26,5499 Dr. Thomas Walker Road,Rose Hill,Virginia,97520,86132,Southeast,4,4,0,Atlanta
6882,0,Bank of Virginia-Warren,1872-01-01,1934-01-01,1995-06-09,307 East Main Street,Front Royal,Virginia,33730,30540,Southeast,2,,,Atlanta
6883,0,Mountain Trust Bank,1919-12-15,1934-01-01,1990-10-04,302 South Jefferson Street,Roanoke,Virginia,117508,106036,Southeast,10,,,Atlanta
6884,0,United Virginia Bank/Citizens of South Boston,1917-01-01,1934-01-01,1990-10-04,502 Wilborn Avenue,South Boston,Virginia,32417,29910,Southeast,2,,,Atlanta
6885,1,Pioneer Bank,1910-01-04,1934-01-01,2006-11-03,5758 Main Street,Auburndale,Wisconsin,124911,111130,Central,8,8,0,Chicago
6886,0,First Bank Southeast of Darien,1897-01-01,1934-01-01,1999-05-05,Main Street,Darien,Wisconsin,8850,8118,Central,1,,,Chicago
6887,0,Poplar State Bank,1919-05-01,1934-01-01,1999-05-05,Main Street,Poplar,Wisconsin,,,Central,2,,,Chicago
6888,0,F&M Bank of Sullivan,1906-01-06,1934-01-01,1990-10-04,154 Main Street,Sullivan,Wisconsin,13587,12339,Central,1,,,Chicago
6889,0,Northwoods State Bank,1912-01-01,1934-01-01,2005-03-24,1225 Lincoln Street,Rhinelander,Wisconsin,80661,70267,Central,2,,,Chicago
6890,0,State Bank of Fox Lake,1891-03-02,1934-01-01,1991-10-16,314 West State Street,Fox Lake,Wisconsin,25603,22873,Central,1,,,Chicago
6891,0,Royal Bank,1904-09-01,1934-01-01,1998-08-21,Main Street,Gays Mills,Wisconsin,12787,11458,Central,1,,,Chicago
6892,1,Independence State Bank,1897-01-01,1934-01-01,2006-11-01,23942 Senty Drive,Independence,Wisconsin,65527,59195,Central,3,3,0,Chicago
6893,0,Bank of Waunakee,1912-04-12,1934-01-01,2002-08-16,610 West Main Street,Waunakee,Wisconsin,102218,93992,Central,1,,,Chicago
6894,0,The Franklin Savings Bank in the City of N. Y.,1860-01-01,1934-01-01,1995-06-09,656 Eighth Avenue,New York City,New York,,,Northeast,6,,,New York
6895,1,Scott Valley Bank,1912-05-03,1934-01-01,2006-11-03,515 South Broadway,Yreka,California,568856,500810,Western,12,12,0,San Francisco
6896,0,The Hibernia Bank,1859-01-01,1934-01-01,1995-09-13,201 California Street,San Francisco,California,1559480,1207375,Western,35,,,San Francisco
6897,0,Farmers State Bank of Ferris,1905-01-01,1934-01-01,1997-12-29,1395 Buchanan Street,Carthage,Illinois,45319,37856,Central,2,,,Chicago
6898,1,Illini State Bank,1914-02-14,1934-01-01,2006-11-03,301 South Columbia Avenue,Oglesby,Illinois,107756,65307,Central,3,3,0,Chicago
6899,0,Alpha Community Bank,1870-01-01,1934-01-01,2008-09-29,201 North Main Street,Toluca,Illinois,176749,139151,Central,5,,,Chicago
6900,1,Community Bank,1915-10-15,1934-01-01,2013-05-16,233 Carver Street,Winslow,Illinois,164119,124518,Central,4,4,0,Chicago
6901,0,The First State Bank of Mounds,1906-01-01,1934-01-01,1995-12-07,100 South Oak Street,Mounds,Illinois,18612,16466,Central,1,,,Chicago
6902,0,River Forest State Bank and Trust Company,1913-01-02,1934-01-01,1996-07-12,7727 Lake Street,River Forest,Illinois,349427,312839,Central,1,,,Chicago
6903,0,Riverdale Bank,1917-01-01,1934-01-01,1994-11-17,13700 South Indiana Avenue,Riverdale,Illinois,94164,81708,Central,2,,,Chicago
6904,0,The Bank of Yorkville,1914-02-21,1934-01-01,1999-07-08,606 Countryside Center,Yorkville,Illinois,71107,59899,Central,1,,,Chicago
6905,0,"NBD Highland Park Bank, National Association",1899-01-01,1934-01-01,1992-12-14,513 Central Avenue,Highland Park,Illinois,472808,377707,Central,4,,,Chicago
6906,1,First State Bank of Campbell Hill,1921-01-01,1934-01-01,2013-05-09,114 West Front Street,Campbell Hill,Illinois,101537,90224,Central,3,3,0,Chicago
6907,0,The Hight State Bank,1892-01-01,1934-01-01,1998-10-29,Main Street,Dalton City,Illinois,12558,11067,Central,1,,,Chicago
6908,1,Farmers State Bank of Danforth,1915-10-18,1934-01-01,2006-11-03,Front And Adams Streets,Danforth,Illinois,67885,60879,Central,2,2,0,Chicago
6909,1,Dewey Bank,1902-01-01,1934-01-01,2010-04-30,2994 County Road 900 East,Dewey,Illinois,26552,23394,Central,2,2,0,Chicago
6910,1,Du Quoin State Bank,1915-04-17,1934-01-01,2006-11-03,15 East Main Street,Du Quoin,Illinois,101196,80061,Central,3,3,0,Chicago
6911,0,Bank of Dwight,1855-04-14,1934-01-01,2010-08-04,132 East Main,Dwight,Illinois,57612,51924,Central,2,,,Chicago
6912,0,Malden State Bank,1910-06-10,1934-01-01,2004-03-11,Main Street,Malden,Illinois,13258,11176,Central,1,,,Chicago
6913,1,First State Bank of Van Orin,1919-12-26,1934-01-01,2006-11-03,27875 2600 E Street,Van Orin,Illinois,41537,37555,Central,2,2,0,Chicago
6914,0,Elkville State Bank,1906-09-17,1934-01-01,2013-05-15,110 S 4th St,Elkville,Illinois,24113,19804,Central,1,,,Chicago
6915,0,The Taylor State Bank,1917-01-12,1934-01-01,1999-05-05,Main Street,Emington,Illinois,4980,4840,Central,1,,,Chicago
6916,0,Ewing State Bank,1919-08-29,1934-01-01,1999-05-05,Main Street,Ewing,Illinois,2422,2148,Central,1,,,Chicago
6917,0,Harris Bank Frankfort,1913-08-27,1934-01-01,2005-06-03,690 North Lagrange,Frankfort,Illinois,332637,289219,Central,4,,,Chicago
6918,0,Citizens First National Bank of Genoa,1930-05-01,1934-01-01,1994-02-24,327 West Main Street,Genoa,Illinois,43252,38741,Central,1,,,Chicago
6919,1,Grand Rivers Community Bank,1902-01-01,1934-01-01,2010-08-16,260 S Main St,Grand Chain,Illinois,27144,24751,Central,2,2,0,Chicago
6920,0,"AMCORE Bank, Gridley",1891-12-29,1934-01-01,1996-08-23,Main Street,Gridley,Illinois,18750,17125,Central,1,,,Chicago
6921,0,Old Farmers & Merchants State Bank,1903-12-10,1934-01-01,2006-10-13,230 Main Street,Hillsdale,Illinois,45468,38592,Central,2,,,Chicago
6922,0,Hinckley State Bank,1904-01-01,1934-01-01,1999-02-17,101 West Lincoln Street,Hinckley,Illinois,64080,55394,Central,2,,,Chicago
6923,1,State Bank of Industry,1901-03-25,1934-01-01,2006-11-03,101 W. Main Street,Industry,Illinois,47360,41313,Central,1,1,0,Chicago
6924,1,Clay County State Bank,1905-09-13,1934-01-01,2007-04-26,111 North Church Street,Louisville,Illinois,78552,66197,Central,1,1,0,Chicago
6925,0,South Holland Trust & Savings Bank,1911-12-14,1934-01-01,2003-06-06,16178 South Park,South Holland,Illinois,558080,457085,Central,5,,,Chicago
6926,1,State Bank of Speer,1902-04-16,1934-01-01,2006-11-03,14 Main Street,Speer,Illinois,173608,145315,Central,2,2,0,Chicago
6927,1,The Bank of Carbondale,1919-04-04,1934-01-01,2011-04-29,216 East Main Street,Carbondale,Illinois,211028,185579,Central,5,5,0,Chicago
6928,1,"Petefish, Skiles & Co.",1870-01-01,1934-01-01,2009-08-04,102 West Beardstown Street,Virginia,Illinois,173874,142069,Central,3,3,0,Chicago
6929,1,"The First Trust and Savings Bank of Watseka, Illinois",1909-06-28,1934-01-01,2006-11-03,120 East Walnut Street,Watseka,Illinois,232209,205172,Central,2,2,0,Chicago
6930,0,Peoples State Bank of Mansfield,1910-01-01,1934-01-01,2006-10-25,1 Jefferson Street,Mansfield,Illinois,139670,114299,Central,3,,,Chicago
6931,0,Mt. Erie State Bank,1912-01-01,1934-01-01,1998-06-01,Main Street,Mount Erie,Illinois,15460,13408,Central,1,,,Chicago
6932,0,Mt. Zion State Bank,1908-07-01,1934-01-01,1990-10-04,340 Main Street,Mount Zion,Illinois,26444,25661,Central,2,,,Chicago
6933,1,Campus State Bank,1899-01-01,1934-01-01,2006-11-03,206 Center St,Campus,Illinois,22898,20827,Central,1,1,0,Chicago
6934,0,Hardin County State Bank,1903-07-10,1934-01-01,1999-05-05,Main Street,Cave In Rock,Illinois,3261,2520,Central,1,,,Chicago
6935,0,Main Street Bank & Trust,1861-06-01,1934-01-01,2007-12-04,100 West University Avenue,Champaign,Illinois,1679876,1276392,Central,22,,,Chicago
6936,1,Citizens Bank of Chatsworth,1903-12-07,1934-01-01,2013-05-21,502 East Locust Street,Chatsworth,Illinois,39980,37105,Central,2,2,0,Chicago
6937,1,Buena Vista National Bank,1905-01-01,1934-01-01,2012-12-05,1309 Swanwick Street,Chester,Illinois,210580,181653,Central,8,8,0,Chicago
6938,1,The Clay City Banking Co.,1892-07-05,1934-01-01,2006-11-03,331 South Main Street,Clay City,Illinois,119229,105575,Central,4,4,0,Chicago
6939,1,Tompkins State Bank,1913-01-01,1934-01-01,2008-12-22,102 S Main Street,Avon,Illinois,194791,165312,Central,4,4,0,Chicago
6940,0,Farmers State Bank of Benson,1913-01-01,1934-01-01,1999-05-05,Main Street,Benson,Illinois,29026,25122,Central,1,,,Chicago
6941,0,"Bank One, Bloomington-Normal",1902-05-02,1934-01-01,1997-02-26,2404 East Oakland,Bloomington,Illinois,171256,112914,Central,5,,,Chicago
6942,0,Magna Bank of McLean County,1903-06-03,1934-01-01,1991-07-19,Towanda At Empire,Bloomington,Illinois,98510,89154,Central,3,,,Chicago
6943,1,West Central Bank,1933-06-12,1934-01-01,2009-10-20,400 E Buchanan,Ashland,Illinois,180460,159657,Central,6,6,0,Chicago
6944,1,State Bank of Bement,1914-01-17,1934-01-01,2011-12-13,180 East Bodman Street,Bement,Illinois,81186,69585,Central,2,2,0,Chicago
6945,1,Brimfield Bank,1913-01-01,1934-01-01,2009-06-19,123 East Knoxville Street,Brimfield,Illinois,46914,40047,Central,1,1,0,Chicago
6946,1,Buffalo Prairie State Bank,1920-09-29,1934-01-01,2006-11-03,20228 183rd Ave West,Buffalo Prairie,Illinois,69834,60604,Central,1,1,0,Chicago
6947,1,Anderson State Bank,1917-02-17,1934-01-01,2007-04-18,111 West Highway Street,Oneida,Illinois,82596,71367,Central,1,1,0,Chicago
6948,1,Murphy-Wall State Bank and Trust Company,1874-11-01,1934-01-01,2013-05-15,105 East Water Street,Pinckneyville,Illinois,116503,99546,Central,3,3,0,Chicago
6949,0,Citizens State Bank of Pleasant Hill,1903-09-19,1934-01-01,1990-10-04,301 South Maine Street,Pleasant Hill,Illinois,19462,17428,Central,1,,,Chicago
6950,0,First Bank,1895-01-01,1934-01-01,1990-10-04,1411 South Main Street,Red Bud,Illinois,43255,39360,Central,1,,,Chicago
6951,0,First American Bank,1903-07-01,1934-01-01,1991-09-19,50 East Adams,Chicago,Illinois,123633,115274,Central,3,,,Chicago
6952,0,Midwest Bank of Oquawka,1919-01-01,1934-01-01,1994-10-13,Sixth And Schuyler Streets,Oquawka,Illinois,12868,11426,Central,1,,,Chicago
6953,1,Premier Bank of Jacksonville,1873-01-01,1934-01-01,2006-11-03,1604 West Morton Avenue,Jacksonville,Illinois,202009,180389,Central,4,4,0,Chicago
6954,0,Peoples Bank of Albers,1901-01-01,1934-01-01,1990-10-04,Main Street,Albers,Illinois,12584,11012,Central,1,,,Chicago
6955,1,First State Bank of Beecher City,1910-01-01,1934-01-01,2006-11-03,101 South Charles Street,Beecher City,Illinois,68810,59311,Central,1,1,0,Chicago
6956,1,Chesterfield State Bank,1898-09-21,1934-01-01,2006-11-03,25 S Main St,Chesterfield,Illinois,21685,20030,Central,1,1,0,Chicago
6957,1,Laura State Bank,1904-08-03,1934-01-01,2006-08-30,206 Lions Drive,Williamsfield,Illinois,16369,14588,Central,1,1,0,Chicago
6958,0,Marquette Bank Monmouth,1905-04-29,1934-01-01,2002-08-09,100 South Main Street,Monmouth,Illinois,81780,61632,Central,4,,,San Francisco
6959,0,State Bank of Osco,1920-01-28,1934-01-01,1997-01-16,Main Street,Osco,Illinois,36569,32442,Central,3,,,Chicago
6960,1,Waterman State Bank,1908-08-25,1934-01-01,2006-11-03,244 West Lincoln Street,Waterman,Illinois,41058,34223,Central,1,1,0,Chicago
6961,1,First Farmers State Bank,1875-01-01,1934-01-01,2006-11-03,101 South Main Street,Minier,Illinois,164693,138118,Central,3,3,0,Chicago
6962,0,The State Bank of Annawan,1921-02-01,1934-01-01,2007-11-09,302 West Front Street,Annawan,Illinois,37223,30155,Central,1,,,Chicago
6963,0,Centrue Bank,1920-12-30,1934-01-01,2007-01-24,310 South Schuyler Avenue,Kankakee,Illinois,621777,472886,Central,19,,,Chicago
6964,0,Grand National Bank,1916-11-16,1934-01-01,1996-03-08,3307 Chicago Road,South Chicago Heights,Illinois,146350,131519,Central,5,,,Chicago
6965,1,Bank of Bluffs,1893-08-03,1934-01-01,2006-11-03,115 N. Bluffs St.,Bluffs,Illinois,59984,52341,Central,2,2,0,Chicago
6966,1,Bank of Chestnut,1902-01-01,1934-01-01,2006-11-03,100 Olive Street,Chestnut,Illinois,16869,14910,Central,1,1,0,Chicago
6967,1,Legence Bank,1906-01-01,1934-01-01,2013-03-01,946 Fourth Street,Eldorado,Illinois,293363,249945,Central,8,8,0,Chicago
6968,1,First County Bank,1915-01-01,1934-01-01,2006-11-03,14-22 East Hanover Street,New Baden,Illinois,390101,349576,Central,6,6,0,Chicago
6969,0,Peotone Bank and Trust Company,1916-01-01,1934-01-01,2010-04-26,200 West Corning Avenue,Peotone,Illinois,130165,124676,Central,2,,,Chicago
6970,0,"Farmers' State Bank of Sheffield, Ill.",1906-09-30,1934-01-01,1990-10-04,113 South Main Street,Sheffield,Illinois,11429,10414,Central,1,,,Chicago
6971,0,Wheeling Trust and Savings Bank,1921-10-26,1934-01-01,1990-10-04,350 East Dundee Road,Wheeling,Illinois,103575,100977,Central,2,,,Chicago
6972,0,American Bank of Illinois in Highland,1922-01-01,1934-01-01,2001-05-04,12616 State Route 143,Highland,Illinois,32887,29507,Central,2,,,Chicago
6973,0,Security State Bank,1929-07-18,1934-01-01,2001-03-28,102 West Main,Calmar,Iowa,44673,38882,Western,2,,,Kansas City
6974,0,Western Bank & Trust National Association,1890-01-01,1934-01-01,2003-11-06,120 South First Street,Moville,Iowa,43974,32030,Western,3,,,Kansas City
6975,0,"Firstar Bank Iowa, National Association",1872-01-09,1934-01-01,1999-06-18,520 Walnut Street,Des Moines,Iowa,2875965,2291002,Western,51,,,Chicago
6976,1,Farmers and Traders Savings Bank,1910-05-20,1934-01-01,2006-11-03,14155 Hwy 98,Douds,Iowa,20338,18342,Western,1,1,0,Kansas City
6977,0,State Bank of Dumont,1895-07-01,1934-01-01,1993-07-23,511 Main Street,Dumont,Iowa,13783,11683,Western,1,,,Kansas City
6978,1,The Garnavillo Savings Bank,1904-07-18,1934-01-01,2006-11-03,101 S. Main Street,Garnavillo,Iowa,38280,33938,Western,1,1,0,Kansas City
6979,0,Union Savings Bank,1926-06-23,1934-01-01,1999-05-05,Main Street,Grand Mound,Iowa,9378,8515,Western,2,,,Kansas City
6980,0,Boatmen's Bank of Kalona,1892-07-04,1934-01-01,1994-11-15,120 5th Street,Kalona,Iowa,29299,21777,Western,1,,,Kansas City
6981,0,The Ossian State Bank,1880-02-08,1934-01-01,1999-08-11,Main Street,Ossian,Iowa,21477,18133,Western,1,,,Kansas City
6982,1,Central State Bank,1902-01-01,1934-01-01,2006-11-03,109 West Main Street,State Center,Iowa,183833,145920,Western,1,1,0,Kansas City
6983,0,F&M Bank-Iowa Central,1915-09-01,1934-01-01,2010-05-14,11 North First Avenue,Marshalltown,Iowa,469960,410376,Western,10,,,Kansas City
6984,1,The Baldwin State Bank,1892-08-29,1934-01-01,2006-11-03,721 High Street,Baldwin City,Kansas,75355,67412,Western,2,2,0,Kansas City
6985,1,Guaranty State Bank and Trust Company,1922-01-23,1934-01-02,2006-11-03,201 South Mill Street,Beloit,Kansas,189259,153373,Western,4,4,0,Kansas City
6986,1,Great American Bank,1901-01-15,1934-01-01,2012-12-19,33050 West 83rd Street,De Soto,Kansas,77206,58649,Western,3,3,0,Kansas City
6987,0,"Commerce Bank, National Association",1916-07-08,1934-01-01,2008-10-31,1551 North Waterfront Parkway,Wichita,Kansas,1211811,983523,Western,28,,,Kansas City
6988,0,Citadel Bank of Independence,1907-11-19,1934-01-01,1991-04-09,501 North Penn Avenue,Independence,Kansas,48072,43812,Western,1,,,Kansas City
6989,0,The State Bank of Parsons,1800-01-01,1934-01-01,1995-09-07,1830 Main Street,Parsons,Kansas,16324,15560,Western,2,,,Kansas City
6990,1,Stanley Bank,1905-01-01,1934-01-01,2006-11-03,7835 West 151st Street,Stanley,Kansas,95181,78376,Western,1,1,0,Kansas City
6991,1,Grant County Bank,1906-01-01,1934-01-01,2006-11-03,201 South Main Street,Ulysses,Kansas,237452,184270,Western,1,1,0,Kansas City
6992,1,The State Bank of Bern,1889-05-04,1934-01-01,2006-11-03,402 Main St,Bern,Kansas,85080,72396,Western,2,2,0,Kansas City
6993,1,The Fidelity State Bank and Trust Company,1933-01-02,1934-01-01,2006-11-03,510 North Second Avenue,Dodge City,Kansas,158548,131078,Western,3,3,0,Kansas City
6994,0,Admire Bank,1934-01-01,1934-01-01,2002-01-04,1104 East Twelfth Avenue,Emporia,Kansas,25758,23465,Western,2,,,Kansas City
6995,0,"The Peoples State Bank, of Minneola, Kansas",1915-09-11,1934-01-30,2005-11-28,113 Main Street,Minneola,Kansas,12283,10961,Western,1,,,Kansas City
6996,0,The Morrill State Bank & Trust Co.,1885-01-01,1934-01-01,2002-11-20,21 Main,Sabetha,Kansas,71552,48077,Western,2,,,Kansas City
6997,1,Midwest Community Bank,1928-07-28,1934-01-01,2006-11-03,201 South Main Street,Plainville,Kansas,70425,54473,Western,2,2,0,Kansas City
6998,0,"Firstar Bank,  National Association",1909-03-11,1934-01-01,2001-07-20,9900 West 87th Street,Overland Park,Kansas,4625492,3123747,Western,67,,,Kansas City
6999,1,The Miners State Bank,1932-01-01,1934-01-01,2010-07-26,312 West Genesee Street,Iron River,Michigan,120244,108295,Central,5,5,0,Chicago
7000,0,Security Bank of Commerce,1924-02-18,1934-01-01,1994-08-24,11300 Jos. Campau Avenue,Hamtramck,Michigan,584012,523062,Central,11,,,Chicago
7001,1,Signature Bank,1894-01-01,1934-01-01,2012-11-02,One East Huron Avenue,Bad Axe,Michigan,233152,206117,Central,8,8,0,Chicago
7002,0,Old Kent Bank of Big Rapids,1901-01-01,1934-01-01,1995-02-06,101 North Michigan Avenue,Big Rapids,Michigan,125046,115798,Central,192,,,Chicago
7003,0,Old Kent Bank of Holland,1905-09-09,1934-01-01,1995-02-06,36-38 East 8th Street,Holland,Michigan,328206,275507,Central,196,,,Chicago
7004,0,The Citizens Bank of Saline,1885-01-01,1934-01-02,1995-09-28,100 West Michigan Avenue,Saline,Michigan,74215,67733,Central,3,,,Chicago
7005,0,First of America Bank-Iron County,1913-01-01,1934-01-01,1990-10-04,402 Washington Street,Stambaugh,Michigan,20365,18903,Central,2,,,Chicago
7006,0,Old Kent Bank of Ludington,1901-01-01,1934-01-01,1995-02-06,124 South James Street,Ludington,Michigan,77987,66111,Central,2,,,Chicago
7007,0,Farmers State Bank of Middleville,1903-05-01,1934-01-01,1999-05-05,Main Street,Middleville,Michigan,8446,7032,Central,1,,,Chicago
7008,0,FMB-Oceana Bank,1887-01-01,1934-01-01,1997-10-06,Main Street,Hart,Michigan,111833,99338,Central,6,,,Chicago
7009,0,Blue Earth State Bank,1903-01-01,1934-01-01,1990-10-04,203 East 7th Street,Blue Earth,Minnesota,46374,39985,West,1,,,Kansas City
7010,0,"MERCHANTS BANK, NATIONAL ASSOCIATION",1857-01-01,1934-01-22,2009-06-30,115 West Washington Street,Caledonia,Minnesota,48053,37758,West,1,,,Kansas City
7011,0,American Bank of the North,1919-08-01,1934-01-01,2002-04-24,1215 Pokegama Avenue South,Grand Rapids,Minnesota,93977,81418,West,5,,,Kansas City
7012,0,State Bank of Conger (Incorporated),1907-04-03,1934-01-01,1993-10-06,Main Street,Conger,Minnesota,11350,9059,West,1,,,Kansas City
7013,1,Northview Bank,1908-01-01,1934-01-01,2012-03-05,510 Main Street,Sandstone,Minnesota,242416,206626,West,12,12,0,Kansas City
7014,1,Citizens State Bank of Hayfield,1910-06-10,1934-01-01,2010-06-14,216 1st Avenue Ne,Hayfield,Minnesota,82813,76258,West,3,3,0,Kansas City
7015,1,United Prairie Bank,1919-07-21,1934-01-01,2009-05-06,1141 3rd Ave,Mountain Lake,Minnesota,560803,486519,West,13,13,0,Kansas City
